point_id,lat,lng,distance_km
3490,54.8470756363,-1.56650722218,105.923046569
3491,54.8920060913,-1.56602517544,110.445424519
3492,54.9369362089,-1.56554178802,115.007355417
3493,54.9818659893,-1.56505705481,119.604313479
3494,55.0267954327,-1.56457097073,124.232410447
3495,55.0717245393,-1.56408353063,128.888291975
3496,55.1166533093,-1.56359472936,133.569052594
3497,55.1615817428,-1.56310456173,138.272165723
3498,55.20650984,-1.56261302254,142.995425858
3499,55.2514376012,-1.56212010654,147.736900668
3500,50.6667853051,-1.53535656171,116.86313625
3501,50.756709183,-1.53446727717,109.296181198
3502,50.8016705942,-1.53402092677,105.664499855
3503,50.8466316537,-1.53357343249,102.148508725
3504,50.8915923617,-1.53312479051,98.7605647006
3505,50.9365527181,-1.53267499695,95.5142944545
3506,50.9815127233,-1.53222404794,92.4246274016
3507,51.0264723771,-1.53177193956,89.5077820946
3508,51.0714316799,-1.53131866789,86.7811866747
3509,51.1163906316,-1.53086422901,84.2633115053
3510,51.1613492325,-1.53040861896,81.9733918477
3511,51.2063074826,-1.52995183375,79.9310219889
3512,51.251265382,-1.5294938694,78.1556113235
3513,51.2962229308,-1.52903472189,76.6657086743
3514,51.3411801292,-1.5285743872,75.4782232946
3515,51.3861369773,-1.52811286127,74.6075967772
3516,51.4310934752,-1.52765014003,74.0650038956
3517,51.476049623,-1.52718621941,73.857674667
3518,51.5210054209,-1.52672109528,73.9884275572
3519,51.5659608689,-1.52625476353,74.4554814474
3520,51.6109159672,-1.52578722,75.2525748579
3521,51.655870716,-1.52531846054,76.36937428
3522,51.7008251152,-1.52484848096,77.7921116379
3523,51.7457791651,-1.52437727705,79.5043642718
3524,51.7907328659,-1.52390484459,81.4878840284
3525,51.8356862175,-1.52343117934,83.7233930787
3526,51.8806392201,-1.52295627703,86.1912864144
3527,51.925591874,-1.52248013337,88.8722068982
3528,51.9705441791,-1.52200274406,91.7474820588
3529,52.0154961357,-1.52152410478,94.7994291612
3530,52.0604477438,-1.52104421117,98.0115456182
3531,52.1053990036,-1.52056305888,101.36860648
3532,52.1503499152,-1.52008064351,104.856691178
3533,52.1953004788,-1.51959696065,108.463159598
3534,52.2402506944,-1.51911200588,112.176594239
3535,52.2852005623,-1.51862577474,115.986721655
3536,52.3301500825,-1.51813826277,119.884323018
3537,52.3750992552,-1.51764946546,123.861140842
3538,52.4200480806,-1.5171593783,127.90978663
3539,52.4649965587,-1.51666799675,132.023652506
3540,52.5099446897,-1.51617531627,136.19682862
3541,52.5548924738,-1.51568133225,140.424027258
3542,52.599839911,-1.51518604011,144.700513947
3543,52.6447870016,-1.51468943521,149.022045489
3544,52.6897337456,-1.51419151291,150.384113705
3545,52.7346801433,-1.51369226853,145.581185795
3546,52.7796261947,-1.51319169739,140.791980099
3547,52.8245718999,-1.51268979477,136.017946106
3548,52.8695172593,-1.51218655593,131.260739239
3549,52.9144622728,-1.5116819761,126.522257601
3550,52.9594069406,-1.51117605051,121.804686573
3551,53.0043512629,-1.51066877434,117.110553213
3552,53.0492952398,-1.51016014276,112.442792906
3553,53.0942388715,-1.50965015093,107.804831428
3554,53.1391821581,-1.50913879395,103.200686442
3555,53.1841250998,-1.50862606692,98.6350935759
3556,53.2290676967,-1.50811196492,94.1136636598
3557,53.274009949,-1.507596483,89.6430794328
3558,53.3189518568,-1.50707961617,85.2313421983
3559,53.3638934203,-1.50656135945,80.8880812954
3560,53.4088346397,-1.5060417078,76.6249417512
3561,53.453775515,-1.50552065618,72.4560673864
3562,53.4987160464,-1.50499819951,68.3986966531
3563,53.5436562342,-1.50447433269,64.473883911
3564,53.5885960784,-1.50394905059,60.7073447722
3565,53.6335355792,-1.50342234807,57.1303921921
3566,53.6784747368,-1.50289421994,53.780867553
3567,53.7234135513,-1.50236466102,50.7038629444
3568,53.7683520229,-1.50183366606,47.9518687875
3569,53.8132901518,-1.50130122982,45.5837879398
3570,53.8582279381,-1.50076734702,43.6621314834
3571,53.9031653819,-1.50023201234,42.247860637
3572,53.9481024835,-1.49969522046,41.3930154873
3573,53.993039243,-1.49915696602,41.1324900031
3574,54.0379756606,-1.49861724362,41.4774846946
3575,54.0829117363,-1.49807604787,42.4132259952
3576,54.1278474705,-1.49753337331,43.9019560162
3577,54.1727828633,-1.49698921447,45.8898871733
3578,54.2177179147,-1.49644356587,48.3154400529
3579,54.2626526251,-1.49589642198,51.1163550171
3580,54.3075869946,-1.49534777724,54.2345070316
3581,54.3525210233,-1.49479762608,57.6184150744
3582,54.3974547114,-1.4942459629,61.2240292567
3583,54.442388059,-1.49369278204,65.0144734744
3584,54.4873210665,-1.49313807786,68.9592761264
3585,54.5322537338,-1.49258184465,73.0334291034
3586,54.5771860613,-1.49202407669,77.2164604818
3587,54.622118049,-1.49146476824,81.4916055313
3588,54.6670496971,-1.4909039135,85.8451033827
3589,54.7119810059,-1.49034150668,90.2656179147
3590,54.7569119755,-1.48977754193,94.7437690841
3591,54.8018426061,-1.48921201337,99.2717572272
3592,54.8467728978,-1.48864491512,103.843063253
3593,54.8917028509,-1.48807624124,108.452209698
3594,54.9366324655,-1.48750598576,113.094570122
3595,54.9815617417,-1.48693414271,117.766216692
3596,55.0264906799,-1.48636070604,122.463797902
3597,55.0714192801,-1.48578566972,127.184440084
3598,50.6664819666,-1.46461116973,120.085584507
3599,50.7114435985,-1.46409945062,116.36098535
3600,50.8013658041,-1.4630720802,109.21786265
3601,50.8463263779,-1.46255642009,105.820002018
3602,50.8912865993,-1.46203943746,102.553420871
3603,50.9362464682,-1.46152112787,99.4310587162
3604,50.9812059848,-1.46100148684,96.4669204577
3605,51.0261651493,-1.46048050988,93.6760270708
3606,51.0711239616,-1.45995819246,91.0743067662
3607,51.1160824221,-1.45943453006,88.6784114546
3608,51.1610405306,-1.45890951811,86.5054447032
3609,51.2059982875,-1.45838315202,84.5725917095
3610,51.2509556927,-1.45785542721,82.8966499542
3611,51.2959127464,-1.45732633905,81.4934713876
3612,51.3408694487,-1.45679588289,80.377342479
3613,51.3858257997,-1.45626405407,79.5603449537
3614,51.4307817995,-1.45573084789,79.0517538979
3615,51.4757374483,-1.45519625966,78.8575367324
3616,51.5206927462,-1.45466028463,78.980012691
3617,51.5656476932,-1.45412291805,79.4177165993
3618,51.6106022896,-1.45358415514,80.1654851855
3619,51.6555565353,-1.45304399111,81.2147543258
3620,51.7005104307,-1.45250242114,82.5540285229
3621,51.7454639756,-1.45195944037,84.1694655474
3622,51.7904171704,-1.45141504395,86.0455125832
3623,51.8353700151,-1.45086922697,88.1655348812
3624,51.8803225098,-1.45032198453,90.5123905665
3625,51.9252746547,-1.44977331169,93.068921511
3626,51.9702264498,-1.44922320348,95.8183461369
3627,52.0151778954,-1.44867165493,98.7445530729
3628,52.0601289915,-1.44811866102,101.83230365
3629,52.1050797382,-1.44756421673,105.067356357
3630,52.1500301358,-1.44700831699,108.436528334
3631,52.1949801843,-1.44645095673,111.927708733
3632,52.2399298838,-1.44589213085,115.529837217
3633,52.2848792345,-1.4453318342,119.232858695
3634,52.3298282365,-1.44477006165,123.02766314
3635,52.3747768899,-1.44420680801,126.906017205
3636,52.419725195,-1.44364206808,130.860492541
3637,52.4646731517,-1.44307583663,134.884394254
3638,52.5096207603,-1.4425081084,138.971691788
3639,52.5545680209,-1.44193887813,143.116953656
3640,52.5995149335,-1.4413681405,147.315286813
3641,52.6444614985,-1.44079589018,151.56228104
3642,52.6894077158,-1.44022212182,149.094170395
3643,52.7343535856,-1.43964683004,144.248298599
3644,52.7792991082,-1.43907000943,139.413312318
3645,52.8242442835,-1.43849165456,134.590384701
3646,52.8691891117,-1.43791175996,129.780860133
3647,52.9141335931,-1.43733032015,124.986285886
3648,52.9590777277,-1.43674732962,120.208450877
3649,53.0040215156,-1.43616278282,115.449433368
3650,53.0489649571,-1.43557667419,110.711660035
3651,53.0939080523,-1.43498899813,105.997979558
3652,53.1388508012,-1.43439974903,101.311754862
3653,53.1837932041,-1.43380892122,96.6569794474
3654,53.2287352611,-1.43321650904,92.0384250117
3655,53.2736769723,-1.43262250677,87.4618298537
3656,53.3186183379,-1.43202690869,82.9341406424
3657,53.3635593581,-1.43142970903,78.4638240645
3658,53.408500033,-1.430830902,74.0612698348
3659,53.4534403627,-1.43023048179,69.7393123875
3660,53.4983803474,-1.42962844254,65.5139045929
3661,53.5433199872,-1.42902477839,61.4049810499
3662,53.5882592824,-1.42841948342,57.4375460867
3663,53.633198233,-1.4278125517,53.6430023693
3664,53.6781368391,-1.42720397726,50.0606802383
3665,53.7230751011,-1.42659375412,46.7394020998
3666,53.768013019,-1.42598187624,43.7386752358
3667,53.8129505929,-1.42536833758,41.1287212798
3668,53.8578878231,-1.42475313205,38.9880971174
3669,53.9028247096,-1.42413625354,37.3974827972
3670,53.9477612527,-1.42351769589,36.4289956257
3671,53.9926974525,-1.42289745295,36.1326960664
3672,54.0376333092,-1.42227551849,36.5249466496
3673,54.0825688229,-1.42165188628,37.584195222
3674,54.1275039937,-1.42102655005,39.2564865113
3675,54.1724388219,-1.42039950351,41.4677192035
3676,54.2173733077,-1.41977074031,44.1369656713
3677,54.2623074511,-1.4191402541,47.1865631446
3678,54.3072412523,-1.41850803848,50.5477174967
3679,54.3521747116,-1.41787408701,54.1624569869
3680,54.397107829,-1.41723839324,57.9833747689
3681,54.4420406047,-1.41660095068,61.9723466743
3682,54.486973039,-1.41596175279,66.0989542659
3683,54.5319051319,-1.41532079301,70.3389775144
3684,54.5768368836,-1.41467806476,74.6730993096
3685,54.6217682944,-1.4140335614,79.085850588
3686,54.6666993643,-1.41338727628,83.5647758685
3687,54.7116300936,-1.41273920269,88.0997830229
3688,54.7565604824,-1.41208933391,92.6826400758
3689,54.8014905309,-1.41143766318,97.306586489
3690,54.8464202393,-1.41078418369,101.966032466
3691,54.8913496077,-1.41012888862,106.656325549
3692,54.9362786364,-1.40947177109,111.373568598
3693,54.9812073254,-1.4088128242,116.114477069
3694,50.6661356903,-1.39386708264,123.426506872
3695,50.711096771,-1.39328772296,119.805817487
3696,50.8010178708,-1.39212455172,112.880895258
3697,50.8459778902,-1.39154073019,109.596659709
3698,50.8909375561,-1.39095541137,106.446038557
3699,50.9358968684,-1.39036859023,103.441241435
3700,50.9808558274,-1.38978026168,100.595336546
3701,51.0258144332,-1.38919042065,97.9221784891
3702,51.0707726858,-1.38859906202,95.4362842174
3703,51.1157305853,-1.38800618065,93.1526470391
3704,51.160688132,-1.38741177138,91.086480641
3705,51.2056453257,-1.38681582903,89.2528893692
3706,51.2506021668,-1.38621834838,87.6664677395
3707,51.2955586553,-1.38561932421,86.3408412693
3708,51.3405147913,-1.38501875125,85.2881713737
3709,51.3854705749,-1.38441662422,84.5186575937
3710,51.4304260062,-1.38381293781,84.0400784543
3711,51.4753810853,-1.3832076867,83.8574152462
3712,51.5203358124,-1.38260086552,83.9725990842
3713,51.5652901876,-1.38199246889,84.3844103026
3714,51.6102442109,-1.38138249141,85.0885421623
3715,51.6551978826,-1.38077092763,86.0778212577
3716,51.7001512026,-1.38015777211,87.3425590285
3717,51.7451041712,-1.37954301935,88.8709959594
3718,51.7900567884,-1.37892666385,90.6497944178
3719,51.8350090544,-1.37830870006,92.6645376245
3720,51.8799609693,-1.37768912243,94.9001993588
3721,51.9249125331,-1.37706792536,97.3415591796
3722,51.9698637461,-1.37644510325,99.9735487451
3723,52.0148146084,-1.37582065043,102.78152438
3724,52.05976512,-1.37519456126,105.751468354
3725,52.1047152811,-1.37456683002,108.870126133
3726,52.1496650918,-1.373937451,112.125089384
3727,52.1946145523,-1.37330641844,115.504835286
3728,52.2395636626,-1.37267372657,118.998732261
3729,52.284512423,-1.37203936957,122.597021109
3730,52.3294608334,-1.37140334162,126.290779117
3731,52.3744088941,-1.37076563685,130.07187319
3732,52.4193566052,-1.37012624937,133.932906712
3733,52.4643039668,-1.36948517327,137.867163623
3734,52.509250979,-1.36884240259,141.868552226
3735,52.554197642,-1.36819793136,145.931550447
3736,52.5991439558,-1.36755175357,150.051153681
3737,52.6440899208,-1.36690386319,152.853726269
3738,52.6890355368,-1.36625425416,147.962027686
3739,52.7339808042,-1.36560292038,143.077816728
3740,52.778925723,-1.36494985574,138.201887261
3741,52.8238702933,-1.36429505407,133.335147824
3742,52.8688145154,-1.36363850921,128.47864277
3743,52.9137583893,-1.36298021493,123.633578168
3744,52.9587019152,-1.362320165,118.801353752
3745,53.0036450932,-1.36165835314,113.983602576
3746,53.0485879234,-1.36099477305,109.182240584
3747,53.0935304061,-1.36032941839,104.39952903
3748,53.1384725412,-1.35966228281,99.6381536578
3749,53.1834143291,-1.3589933599,94.90132595
3750,53.2283557697,-1.35832264323,90.192913634
3751,53.2732968633,-1.35765012636,85.5176103064
3752,53.31823761,-1.35697580278,80.881157727
3753,53.36317801,-1.35629966597,76.2906395175
3754,53.4081180634,-1.35562170938,71.754872174
3755,53.4530577702,-1.35494192643,67.2849290959
3756,53.4979971308,-1.35426031049,62.8948462608
3757,53.5429361452,-1.3535768549,58.6025740808
3758,53.5878748136,-1.35289155299,54.4312565685
3759,53.632813136,-1.35220439803,50.4109283227
3760,53.6777511128,-1.35151538328,46.5807009081
3761,53.722688744,-1.35082450194,42.991414257
3762,53.7676260297,-1.3501317472,39.7084588286
3763,53.8125629702,-1.34943711221,36.8138792478
3764,53.8574995656,-1.34874059006,34.4058382837
3765,53.902435816,-1.34804217386,32.5923566305
3766,53.9473717215,-1.34734185663,31.4763675392
3767,53.9923072824,-1.34663963138,31.1329683164
3768,54.0372424988,-1.3459354911,31.5873664448
3769,54.0821773709,-1.34522942871,32.8064280538
3770,54.1271118987,-1.34452143712,34.7096776761
3771,54.1720460825,-1.34381150919,37.1922267027
3772,54.2169799224,-1.34309963777,40.1467524195
3773,54.2619134186,-1.34238581563,43.4771403448
3774,54.3068465712,-1.34167003555,47.1037337723
3775,54.3517793804,-1.34095229024,50.9633371947
3776,54.3967118464,-1.34023257238,55.00692448
3777,54.4416439692,-1.33951087464,59.1968051797
3778,54.4865757492,-1.3387871896,63.5040293699
3779,54.5315071864,-1.33806150986,67.9062717938
3780,54.576438281,-1.33733382794,72.386198627
3781,54.6213690331,-1.33660413633,76.9302395317
3782,54.666299443,-1.33587242751,81.5276747928
3783,54.7112295108,-1.33513869389,86.1699585694
3784,54.7561592366,-1.33440292785,90.8502160844
3785,54.8010886207,-1.33366512174,95.5628681304
3786,50.620785662,-1.32376981845,124.91088254
3787,50.6657464782,-1.32312447291,121.198467737
3788,50.7107069393,-1.32247747759,117.581497638
3789,50.7556670453,-1.32182882697,114.069051858
3790,50.8905452341,-1.31987288762,104.262978121
3791,50.9355039209,-1.31921755998,101.277384502
3792,50.9804622531,-1.31856054901,98.45531279
3793,51.0254202309,-1.31790184903,95.8112134436
3794,51.0703778543,-1.31724145432,93.3602090106
3795,51.1153351235,-1.31657935914,91.1178831595
3796,51.1602920385,-1.31591555774,89.0999923482
3797,51.2052485995,-1.31525004432,87.3220970969
3798,51.2502048065,-1.31458281307,85.7991179813
3799,51.2951606597,-1.31391385815,84.5448321977
3800,51.3401161591,-1.31324317367,83.5713387251
3801,51.385071305,-1.31257075374,82.8885315425
3802,51.4300260972,-1.31189659244,82.5036282005
3803,51.4749805361,-1.31122068381,82.4208024179
3804,51.5199346217,-1.31054302186,82.6409624592
3805,51.5648883541,-1.30986360059,83.1617020097
3806,51.6098417334,-1.30918241396,83.9774296232
3807,51.6547947597,-1.3084994559,85.0796608543
3808,51.6997474332,-1.30781472031,86.4574386392
3809,51.7446997539,-1.30712820107,88.097835961
3810,51.789651722,-1.30643989203,89.9864917973
3811,51.8346033375,-1.305749787,92.108135965
3812,51.8795546007,-1.30505787977,94.4470683288
3813,51.9245055115,-1.30436416409,96.9875699298
3814,51.9694560702,-1.3036686337,99.714235322
3815,52.0144062769,-1.3029712823,102.612225055
3816,52.0593561315,-1.30227210355,105.667444068
3817,52.1043056344,-1.30157109109,108.86665578
3818,52.1492547856,-1.30086823854,112.197543403
3819,52.1942035851,-1.30016353946,115.64873
3820,52.2391520333,-1.29945698741,119.20976787
3821,52.28410013,-1.2987485759,122.871106289
3822,52.3290478756,-1.29803829841,126.624044974
3823,52.37399527,-1.2973261484,130.460679021
3824,52.4189423135,-1.2966121193,134.373839625
3825,52.4638890062,-1.29589620449,138.357033722
3826,52.5088353481,-1.29517839732,142.404384713
3827,52.5537813394,-1.29445869114,146.510575695
3828,52.5987269802,-1.29373707923,150.670796093
3829,52.6436722707,-1.29301355485,151.914290393
3830,52.688617211,-1.29228811124,146.991331813
3831,52.7335618012,-1.29156074159,142.073754195
3832,52.7785060415,-1.29083143906,137.162136297
3833,52.8234499319,-1.29010019679,132.2571421
3834,52.8683934726,-1.28936700787,127.359536899
3835,52.9133366637,-1.28863186536,122.47020716
3836,52.9582795054,-1.2878947623,117.590185154
3837,53.0032219978,-1.28715569168,112.720679768
3838,53.0481641411,-1.28641464646,107.863115336
3839,53.0931059353,-1.28567161958,103.019180994
3840,53.1380473806,-1.28492660391,98.1908939541
3841,53.1829884771,-1.28417959232,93.3806813974
3842,53.2279292251,-1.28343057764,88.5914875198
3843,53.2728696245,-1.28267955264,83.8269149122
3844,53.3178096756,-1.28192651009,79.0914133546
3845,53.3627493784,-1.28117144269,74.3905348089
3846,53.4076887332,-1.28041434313,69.7312818746
3847,53.4526277401,-1.27965520406,65.1225895877
3848,53.4975663991,-1.27889401807,60.5759991856
3849,53.5425047105,-1.27813077774,56.1066099499
3850,53.5874426744,-1.27736547561,51.7344342077
3851,53.632380291,-1.27659810417,47.4863315652
3852,53.6773175603,-1.27582865588,43.3987521509
3853,53.7222544825,-1.27505712317,39.5215345221
3854,53.7671910578,-1.27428349842,35.9228575382
3855,53.8121272863,-1.27350777397,32.6948267535
3856,53.8570631681,-1.27272994214,29.9574982128
3857,53.9019987035,-1.2719499952,27.8559096405
3858,53.9469338925,-1.27116792537,26.5415090872
3859,53.9918687353,-1.27038372486,26.1333447411
3860,54.036803232,-1.2695973858,26.6730521329
3861,54.0817373829,-1.26880890033,28.1060796415
3862,54.126671188,-1.26801826051,30.3059683156
3863,54.1716046475,-1.26722545838,33.1202614463
3864,54.2165377615,-1.26643048593,36.4067537828
3865,54.2614705302,-1.26563333511,40.049366084
3866,54.3064029538,-1.26483399785,43.9596602178
3867,54.3513350324,-1.26403246601,48.0723593054
3868,54.3962667662,-1.26322873142,52.3397719896
3869,54.4411981553,-1.26242278587,56.7269929985
3870,54.4861291998,-1.26161462112,61.2082652701
3871,54.5310599,-1.26080422887,65.7643652756
3872,54.575990256,-1.25999160078,70.3807625906
3873,54.6209202679,-1.25917672848,75.0463306602
3874,54.6658499359,-1.25835960355,79.7524403908
3875,54.7107792602,-1.25754021751,84.4923177042
3876,50.620354203,-1.25309631618,121.670039731
3877,50.6653143326,-1.25238351295,117.855583546
3878,50.7102741058,-1.25166888753,114.132723519
3879,50.8451512874,-1.24951401701,103.61128603
3880,50.8901096356,-1.24879204153,100.357553766
3881,50.9350676279,-1.24806821307,97.2521393225
3882,50.9800252643,-1.24734252535,94.309695195
3883,51.0249825448,-1.24661497213,91.5459371722
3884,51.0699394697,-1.24588554707,88.9775174845
3885,51.1148960389,-1.24515424386,86.6218137808
3886,51.1598522527,-1.24442105611,84.4966190308
3887,51.204808111,-1.24368597745,82.6197230243
3888,51.2497636141,-1.24294900144,81.0083862176
3889,51.2947187619,-1.24221012163,79.6787213912
3890,51.3396735546,-1.24146933154,78.6450166731
3891,51.3846279923,-1.24072662464,77.9190519223
3892,51.4295820751,-1.23998199439,77.5094746301
3893,51.4745358031,-1.23923543423,77.4213062561
3894,51.5194891764,-1.23848693752,77.6556415682
3895,51.5644421952,-1.23773649765,78.209581717
3896,51.6093948594,-1.23698410794,79.0764103719
3897,51.6543471692,-1.23622976169,80.2459885744
3898,51.6992991248,-1.23547345216,81.7053161504
3899,51.7442507262,-1.2347151726,83.4391915841
3900,51.7892019736,-1.2339549162,85.4309001309
3901,51.834152867,-1.23319267613,87.6628695751
3902,51.8791034065,-1.23242844554,90.1172497756
3903,51.9240535924,-1.23166221753,92.7763909197
3904,51.9690034246,-1.23089398517,95.6232122293
3905,52.0139529033,-1.23012374151,98.6414655305
3906,52.0589020286,-1.22935147955,101.815906061
3907,52.1038508006,-1.22857719227,105.132386694
3908,52.1487992195,-1.2278008726,108.577892487
3909,52.1937472853,-1.22702251345,112.140531218
3910,52.2386949981,-1.2262421077,115.809493336
3911,52.2836423582,-1.22545964819,119.574992167
3912,52.3285893655,-1.22467512771,123.428192715
3913,52.3735360202,-1.22388853905,127.361135209
3914,52.4184823225,-1.22309987493,131.366657744
3915,52.4634282725,-1.22230912805,135.438320913
3916,52.5083738701,-1.22151629108,139.570336306
3917,52.5533191157,-1.22072135665,143.757499914
3918,52.5982640093,-1.21992431735,147.995130956
3919,52.643208551,-1.21912516575,151.134514975
3920,52.688152741,-1.21832389436,146.185298917
3921,52.7330965794,-1.21752049567,141.239660231
3922,52.7780400662,-1.21671496213,136.297988337
3923,52.8229832017,-1.21590728615,131.360730919
3924,52.8679259859,-1.21509746011,126.428405156
3925,52.912868419,-1.21428547634,121.501611648
3926,52.9578105011,-1.21347132716,116.581051787
3927,53.0027522323,-1.21265500482,111.667549622
3928,53.0476936128,-1.21183650155,106.762079603
3929,53.0926346426,-1.21101580953,101.865802132
3930,53.137575322,-1.21019292093,96.9801095414
3931,53.182515651,-1.20936782784,92.1066862361
3932,53.2274556298,-1.20854052235,87.247588231
3933,53.2723952585,-1.20771099649,82.4053496738
3934,53.3173345372,-1.20687924224,77.5831274027
3935,53.3622734661,-1.20604525157,72.7848999472
3936,53.4072120453,-1.2052090164,68.0157456994
3937,53.4521502749,-1.20437052859,63.282238154
3938,53.4970881551,-1.20352977999,58.5930172333
3939,53.542025686,-1.20268676238,53.9596300139
3940,53.5869628678,-1.20184146753,49.3977901729
3941,53.6318997005,-1.20099388715,44.9292964188
3942,53.6768361843,-1.2001440129,40.5849932786
3943,53.7217723194,-1.19929183643,36.4093625617
3944,53.7667081059,-1.19843734932,32.4675481809
3945,53.8116435439,-1.19758054312,28.8555313174
3946,53.8565786335,-1.19672140933,25.7126756744
3947,53.901513375,-1.19585993942,23.2301892602
3948,53.9464477684,-1.1949961248,21.6365823501
3949,53.991381814,-1.19412995686,21.133899274
3950,54.0363155117,-1.19326142693,21.797745325
3951,54.0812488618,-1.1923905263,23.5295920913
3952,54.1261818645,-1.19151724621,26.1178426887
3953,54.1711145198,-1.19064157788,29.3366956121
3954,54.2160468279,-1.18976351245,33.0021470842
3955,54.260978789,-1.18888304104,36.9816402408
3956,54.3059104032,-1.18800015472,41.1842411321
3957,54.3508416706,-1.18711484451,45.548235096
3958,54.3957725914,-1.1862271014,50.0314073666
3959,54.4407031658,-1.18533691632,54.6044112304
3960,54.4856333938,-1.18444428014,59.2464490796
3961,54.5305632757,-1.18354918372,63.9424876844
3962,54.5754928116,-1.18265161784,68.6814511641
3963,54.6204220016,-1.18175157326,73.4550320722
3964,50.6198798812,-1.18242463002,118.551543892
3965,50.664839256,-1.18164437516,114.633365842
3966,50.7097982729,-1.18086212576,110.802294963
3967,50.7997152333,-1.17929161651,103.43997573
3968,50.844673177,-1.17850334321,99.9308189903
3969,50.8896307632,-1.17771304844,96.5531386804
3970,50.934587992,-1.17692072539,93.3212119189
3971,50.9795448633,-1.17612636721,90.2506986065
3972,51.0245013774,-1.17532996705,87.3586206618
3973,51.0694575344,-1.17453151799,84.6632659948
3974,51.1144133342,-1.1737310131,82.183992443
3975,51.159368777,-1.17292844541,79.9409070429
3976,51.204323863,-1.17212380792,77.9544009265
3977,51.2492785921,-1.17131709361,76.2445317959
3978,51.2942329645,-1.1705082954,74.8302654929
3979,51.3391869803,-1.16969740621,73.728614789
3980,51.3841406396,-1.16888441888,72.9537431779
3981,51.4290939424,-1.16806932627,72.5161268177
3982,51.474046889,-1.16725212117,72.4218796608
3983,51.5189994793,-1.16643279636,72.6723376435
3984,51.5639517134,-1.16561134455,73.2639656553
3985,51.6089035916,-1.16478775846,74.1886020121
3986,51.6538551138,-1.16396203075,75.4340021043
3987,51.6988062802,-1.16313415405,76.9846002681
3988,51.7437570909,-1.16230412096,78.8223869431
3989,51.7887075459,-1.16147192403,80.927799231
3990,51.8336576454,-1.16063755579,83.2805421052
3991,51.8786073895,-1.15980100873,85.8602859203
3992,51.9235567783,-1.15896227531,88.6472148647
3993,51.9685058119,-1.15812134795,91.6224247018
3994,52.0134544904,-1.15727821902,94.7681840768
3995,52.0584028138,-1.15643288087,98.0680820562
3996,52.1033507825,-1.15558532582,101.507087059
3997,52.1482983963,-1.15473554613,105.071541
3998,52.1932456554,-1.15388353405,108.749109114
3999,52.23819256,-1.15302928176,112.528701841
4000,52.2831391102,-1.15217278144,116.400381198
4001,52.328085306,-1.15131402521,120.355260575
4002,52.3730311475,-1.15045300515,124.385404099
4003,52.417976635,-1.14958971331,128.483729545
4004,52.4629217684,-1.1487241417,132.643917173
4005,52.507866548,-1.14785628229,136.860325763
4006,52.5528109738,-1.14698612702,141.127916348
4007,52.5977550459,-1.14611366778,145.442183626
4008,52.6426987645,-1.14523889643,149.799094733
4009,52.6876421296,-1.14436180477,145.546664718
4010,52.7325851415,-1.14348238459,140.57856029
4011,52.7775278001,-1.14260062763,135.61280034
4012,52.8224701057,-1.14171652556,130.649652195
4013,52.8674120583,-1.14083007006,125.689425257
4014,52.912353658,-1.13994125274,120.732479574
4015,52.9572949051,-1.13905006517,115.779236597
4016,53.0022357995,-1.13815649888,110.830192771
4017,53.0471763415,-1.13726054537,105.885936896
4018,53.0921165311,-1.13636219608,100.947172497
4019,53.1370563684,-1.13546144243,96.0147469811
4020,53.1819958537,-1.13455827577,91.0896900893
4021,53.226934987,-1.13365268744,86.1732652468
4022,53.2718737684,-1.1327446687,81.267039112
4023,53.316812198,-1.13183421081,76.3729772155
4024,53.3617502761,-1.13092130496,71.493577694
4025,53.4066880027,-1.13000594229,66.6320617587
4026,53.4516253779,-1.12908811392,61.7926505091
4027,53.4965624019,-1.1281678109,56.9809762962
4028,53.5414990748,-1.12724502426,52.2047091975
4029,53.5864353967,-1.12631974498,47.4745370186
4030,53.6313713677,-1.12539196398,42.805743398
4031,53.6763069881,-1.12446167215,38.2208277067
4032,53.7212422578,-1.12352886033,33.7539875173
4033,53.7661771772,-1.12259351931,29.4589829431
4034,53.8111117462,-1.12165563985,25.4230540804
4035,53.856045965,-1.12071521264,21.7906328844
4036,53.9009798337,-1.11977222834,18.7971190407
4037,53.9459133526,-1.11882667756,16.7878434279
4038,53.9908465216,-1.11787855086,16.1347974791
4039,54.035779341,-1.11692783875,16.9950490561
4040,54.0807118109,-1.11597453172,19.1658992784
4041,54.1256439314,-1.11501862016,22.2672786365
4042,54.1705757027,-1.11406009446,25.9678975007
4043,54.2155071248,-1.11309894494,30.047157991
4044,54.260438198,-1.11213516187,34.3705063399
4045,54.3053689224,-1.11116873547,38.8565529711
4046,54.3502992981,-1.11019965593,43.4549388623
4047,54.3952293252,-1.10922791336,48.1334781026
4048,54.440159004,-1.10825349784,52.8708966917
4049,54.4850883344,-1.1072763994,57.6526818085
4050,54.5300173168,-1.10629660802,62.4686459149
4051,54.5749459512,-1.10531411361,67.31145315
4052,54.6198742377,-1.10432890604,72.1757003977
4053,50.7092794434,-1.11005736522,107.601201482
4054,50.79919475,-1.10835110201,100.003492791
4055,50.8441518644,-1.10749469089,96.369282322
4056,50.8891086197,-1.10663608363,92.8621482642
4057,50.9340650159,-1.10577527283,89.497031153
4058,50.9790210532,-1.10491225106,86.2905475134
4059,51.0239767316,-1.10404701086,83.2610268681
4060,51.0689320512,-1.10317954473,80.428468841
4061,51.1138870121,-1.10230984513,77.8143855921
