point_id,lat,lng,distance_km,moj_prison_name
3826,52.5088353481,-1.29517839732,166.710682373,Full Sutton
1923,52.9138088655,-2.62700349793,166.740912199,Full Sutton
4595,52.3682198924,-0.636478866343,166.746040787,Bristol
3009,52.9154077472,-1.88345634245,166.750660902,Bristol
2442,52.7354031049,-2.25418627648,166.754255555,Full Sutton
1387,54.707875059,-3.11998427865,166.76448052,Full Sutton
1823,52.958336011,-2.7020793532,166.785316537,Full Sutton
4903,52.0499351372,-0.354516728888,166.802706666,Bristol
4754,52.2316280811,-0.494238308493,166.803351846,Bristol
4009,52.6876421296,-1.14436180477,166.867241567,Bristol
143,50.7274687288,-4.65189052452,166.880902335,Bristol
5382,52.6256501568,0.18412312822,166.888440129,Full Sutton
3175,55.3868398071,-1.79739423325,166.944966542,Full Sutton
2555,52.9602726305,-2.18107062558,166.945782359,Bristol
5060,52.5420283808,-0.188710212654,166.961976173,Full Sutton
2025,52.8692335778,-2.55208155185,166.996172978,Full Sutton
2091,51.1164268129,-2.4594919483,166.998649013,Brixton
3740,52.778925723,-1.36494985574,167.010999463,Bristol
4923,52.9485494311,-0.320618367176,167.044062213,Brixton
5636,52.7529803767,0.560972342998,167.049996746,Full Sutton
117,51.9814593956,-4.8709964961,167.073044278,Bristol
3338,52.8700341999,-1.66073996654,167.11408254,Bristol
2214,51.9708484995,-2.39540026869,167.122346973,Brixton
1725,53.0028147866,-2.77730951512,167.129147141,Full Sutton
99,51.844978181,-4.93489993558,167.158168262,Bristol
4760,52.501238269,-0.485043310852,167.161722652,Full Sutton
2398,50.7573828692,-2.2433098728,167.183847025,Brixton
1445,53.1808963068,-3.00497913809,167.197732824,Full Sutton
5494,52.6677471859,0.334123752164,167.205357073,Full Sutton
4877,50.8815080632,-0.396016528278,167.243920716,Bristol
1971,55.070712392,-2.66028519816,167.243929432,Full Sutton
2294,50.8471373716,-2.31479785289,167.249061955,Brixton
1869,55.025335878,-2.73775118721,167.267276949,Full Sutton
77,51.6186764762,-4.99250604157,167.277140394,Bristol
5258,52.5833600921,0.0344065594625,167.31966849,Full Sutton
2498,55.2519228204,-2.27000880156,167.340915196,Full Sutton
1360,52.9555548353,-3.07417432345,167.356608295,Bristol
1229,54.526651577,-3.26953641744,167.388804792,Full Sutton
1152,54.3910487175,-3.3423511931,167.391224293,Full Sutton
3544,52.6897337456,-1.51419151291,167.397009626,Brixton
297,50.3769129358,-4.21031371534,167.4094235,Bristol
1994,51.4757797361,-2.5350886023,167.416841509,Brixton
263,50.4204859351,-4.28273304508,167.426674665,Bristol
5043,51.7782158885,-0.219458859381,167.434360585,Bristol
1070,52.9075580129,-3.37037773876,167.435608715,Bristol
1993,51.4308240193,-2.53456302985,167.457632898,Brixton
6068,52.6428666583,1.36765040339,167.498323838,Brixton
2075,55.1160396451,-2.58264380427,167.519318067,Full Sutton
1995,51.5207351022,-2.53561553807,167.525337862,Brixton
2107,51.8357233435,-2.46678053509,167.541006478,Brixton
2129,52.8246103749,-2.4773131174,167.549729268,Full Sutton
3734,52.509250979,-1.36884240259,167.56718541,Full Sutton
1479,54.7984175484,-3.04471061345,167.574108858,Full Sutton
4012,52.8224701057,-1.14171652556,167.586183209,Brixton
1769,54.9799103514,-2.815042276,167.589235764,Full Sutton
3331,52.555403594,-1.66316996563,167.638007815,Full Sutton
4848,52.9495772582,-0.395002168436,167.639042975,Brixton
1992,51.3858679515,-2.53403881606,167.647603057,Brixton
5909,52.787444638,1.00796795359,167.661440252,Brixton
5029,51.1491094611,-0.243777914831,167.671186648,Bristol
2654,52.3310846199,-2.10511369656,167.702351988,Brixton
161,50.639221821,-4.57619612798,167.70249833,Bristol
768,52.8128369012,-3.73834047497,167.714774227,Bristol
232,50.4640116604,-4.35528521793,167.7422657,Bristol
1628,53.0472449636,-2.85269438099,167.770563078,Full Sutton
3832,52.7785060415,-1.29083143906,167.7708223,Brixton
1996,51.5656901175,-2.53614384181,167.782832348,Brixton
5978,52.7387164418,1.15277788488,167.856362777,Brixton
2504,50.6675829451,-2.17209534758,167.86491202,Brixton
2668,52.9603628718,-2.10663715639,167.882248137,Bristol
2776,52.6457753016,-2.03196989953,167.901910989,Full Sutton
4976,51.9590283985,-0.285075793853,167.922706424,Bristol
4676,52.3224134785,-0.56452312735,167.923988177,Bristol
78,51.6635712692,-4.99546556041,167.931453289,Bristol
4440,52.9090822327,-0.768259783458,167.964754543,Brixton
1991,51.3409115327,-2.53351595629,167.986245883,Brixton
892,52.8598467946,-3.59167889958,168.002043987,Bristol
5687,52.8860572364,0.643138783379,168.013953591,Brixton
2191,50.9368460357,-2.38656120933,168.059688039,Brixton
3921,52.7330965794,-1.21752049567,168.078709601,Bristol
2181,55.1613173881,-2.50482650081,168.091974584,Full Sutton
4838,52.5002727234,-0.411415181257,168.097386985,Full Sutton
4185,52.8662448933,-0.992302579497,168.146390951,Brixton
643,52.7656484448,-3.88468226648,168.171948328,Bristol
1997,51.6106447823,-2.53667351824,168.188640626,Brixton
2322,52.1059279052,-2.32359135422,168.195626768,Brixton
3002,52.6007747351,-1.88429123015,168.196110815,Full Sutton
1670,54.9344360596,-2.89215896892,168.208091215,Full Sutton
5824,52.8359999302,0.86282944968,168.21105365,Brixton
2090,51.0714678031,-2.45904634073,168.232603164,Brixton
2430,52.1960095714,-2.25109498481,168.265619974,Brixton
5588,52.7096503315,0.484407794142,168.266192145,Full Sutton
3120,52.9153117132,-1.80910000765,168.28350455,Bristol
4954,50.9703951873,-0.321742178475,168.293632141,Bristol
3395,55.4314036283,-1.63914348634,168.30478852,Full Sutton
2549,52.690591064,-2.17995135815,168.351334222,Full Sutton
204,50.5074899049,-4.42797053397,168.354518844,Bristol
1283,52.9548588522,-3.14858523294,168.358781618,Bristol
4770,52.9505585451,-0.469390401138,168.380458303,Brixton
2232,52.7799394836,-2.4026977969,168.398639443,Full Sutton
1990,51.2959547627,-2.53299444594,168.472664848,Brixton
5128,52.5408778413,-0.115025334487,168.493298023,Full Sutton
4347,52.5503192905,-0.852070238602,168.496001026,Bristol
2836,55.3420743015,-2.03412225189,168.526116307,Full Sutton
5044,51.8231491464,-0.217687744102,168.533665508,Bristol
100,51.8898735764,-4.93782619082,168.55617616,Bristol
1291,53.3143442954,-3.15821584377,168.562160307,Full Sutton
3638,52.5096207603,-1.4425081084,168.567706382,Full Sutton
4431,52.5046423937,-0.779594642886,168.627180635,Bristol
5825,52.8808906336,0.865787212098,168.65930566,Full Sutton
4264,52.5959522338,-0.924696390769,168.66143209,Bristol
3643,52.7343535856,-1.43964683004,168.697862547,Brixton
3112,52.5557309901,-1.81066223746,168.698722141,Brixton
1535,53.0916263131,-2.92823434799,168.706170151,Full Sutton
4831,52.1857370194,-0.422648872771,168.72338864,Bristol
79,51.7084655953,-4.99843277296,168.731456192,Bristol
3000,52.5108764988,-1.88452693726,168.73662571,Brixton
1998,51.6555990967,-2.53720457207,168.741692657,Brixton
5870,52.9239630911,0.94303004023,168.784333928,Full Sutton
6041,52.6898162898,1.29725917047,168.793241874,Brixton
4904,52.0948694811,-0.352863885017,168.79713936,Bristol
5028,51.1041703729,-0.245481565058,168.802534125,Bristol
1153,54.435971506,-3.34382000808,168.814460202,Full Sutton
6142,52.4995329476,1.65143155298,168.819869797,Brixton
5780,52.8377656034,0.788697262087,168.83059969,Full Sutton
2108,51.8806764062,-2.46724620675,168.838173577,Brixton
3064,55.3869449242,-1.87631625298,168.839959318,Full Sutton
5104,51.4625651713,-0.159791584154,168.856450752,Bristol
6149,52.4523843405,1.72113952078,168.862898307,Brixton
2215,52.0158009458,-2.39579669028,168.867459455,Brixton
1307,54.6622099097,-3.19624387323,168.873331136,Full Sutton
1366,53.2251778911,-3.08091156719,168.878334528,Full Sutton
5105,51.5074993785,-0.157981713817,168.913682885,Bristol
5103,51.417630572,-0.161596775048,168.947239265,Bristol
2607,55.2970001021,-2.19157104427,168.95316479,Full Sutton
3223,52.6005388236,-1.73664681563,168.957002957,Brixton
2286,55.2065453713,-2.4268327829,168.958876398,Full Sutton
2783,52.9604065054,-2.03220339172,168.961546607,Bristol
3645,52.8242442835,-1.43849165456,168.962866496,Bristol
1219,53.4034573356,-3.23584498203,168.986721081,Full Sutton
1008,52.9066771945,-3.44469776783,169.029962058,Bristol
4514,52.4589217627,-0.707269184068,169.054280443,Bristol
2888,52.4659755722,-1.95824131004,169.07051446,Brixton
6131,52.5466427562,1.58157457558,169.072819968,Brixton
2540,52.2860455143,-2.17830546331,169.076517785,Brixton
3446,52.8697989559,-1.58646269287,169.087762938,Bristol
1989,51.2509976415,-2.53247428043,169.105584757,Brixton
5106,51.5524331935,-0.156167148012,169.118785387,Bristol
1574,54.8889132493,-2.96910177016,169.12058407,Full Sutton
4180,52.6415410038,-0.99747351915,169.12260342,Bristol
5439,52.6242660247,0.257931085854,169.160992667,Full Sutton
4913,52.4992613835,-0.337791328853,169.175711917,Full Sutton
5102,51.3726955806,-0.163397302449,169.185810132,Bristol
5913,52.9669827445,1.02042609507,169.205027625,Full Sutton
3222,52.5555902582,-1.73691574638,169.230055466,Full Sutton
1388,54.7527992346,-3.12122427731,169.230292695,Full Sutton
1230,54.5715746552,-3.27093255042,169.255759053,Full Sutton
178,50.5509204617,-4.50078929294,169.260214841,Bristol
4690,52.9514932858,-0.543782860296,169.266383984,Brixton
4876,50.8365634007,-0.397557756771,169.266646777,Bristol
5321,52.5820699697,0.108150772003,169.291350798,Full Sutton
5733,52.7945882313,0.711759841064,169.29731657,Full Sutton
142,50.682553425,-4.64935620192,169.351422371,Bristol
523,52.7182823561,-4.03070406325,169.36753796,Bristol
2293,50.8021755072,-2.31449539787,169.369149257,Brixton
4755,52.2765640515,-0.49271587688,169.389165805,Bristol
1925,53.0036957344,-2.62830566413,169.436995957,Bristol
1999,51.7005530608,-2.53773700804,169.44054664,Brixton
4355,52.9098295207,-0.842590108431,169.444057958,Brixton
5107,51.5973666162,-0.154347870637,169.47122138,Bristol
2028,53.0040661998,-2.55380102278,169.476991333,Bristol
5735,52.8843813702,0.717362462225,169.497960438,Brixton
1210,52.9541162958,-3.22299296825,169.5025792,Bristol
3333,52.6452997763,-1.66248027681,169.510114283,Brixton
2336,52.7352211297,-2.3282351926,169.538466888,Full Sutton
1824,53.0032785957,-2.7028085637,169.54450922,Bristol
5101,51.3277601971,-0.165193182233,169.571539608,Bristol
3832,52.7785060415,-1.29083143906,169.576616708,Bristol
2397,50.7124200348,-2.24307678931,169.599819284,Brixton
2089,51.0265084423,-2.4586018776,169.60503755,Brixton
4977,52.0039618398,-0.283358827544,169.609453269,Bristol
6115,52.5937135545,1.51156812902,169.620424672,Brixton
4261,52.4611276673,-0.927983700035,169.653769691,Full Sutton
2133,53.0043899897,-2.47929484605,169.66439103,Bristol
80,51.7533594543,-5.00140770568,169.675088372,Bristol
4345,52.4604381162,-0.85440905069,169.694111747,Full Sutton
2771,52.4210284324,-2.03180575084,169.698641313,Brixton
3540,52.5099446897,-1.51617531627,169.709698143,Full Sutton
4176,52.4617714623,-1.00156123005,169.760748052,Full Sutton
5541,52.6662687775,0.407994772353,169.768434713,Full Sutton
5045,51.8680820154,-0.215912006558,169.773165473,Bristol
4596,52.4131576159,-0.635093442815,169.775067142,Bristol
1725,53.0028147866,-2.77730951512,169.799250924,Bristol
3923,52.8229832017,-1.21590728615,169.806533477,Brixton
1080,54.3003244194,-3.41623419698,169.850322266,Full Sutton
2190,50.8918852119,-2.38618867679,169.875597832,Brixton
4096,52.6870853801,-1.07040204371,169.877106464,Bristol
4430,52.4597028131,-0.780837479541,169.881669266,Full Sutton
1988,51.2060401689,-2.53195545518,169.8833682,Brixton
5946,52.7855433494,1.08199993507,169.885928018,Brixton
3286,55.4316109533,-1.71815355515,169.890587873,Full Sutton
1444,53.1359586055,-3.00392981309,169.931109155,Full Sutton
3230,52.9151691478,-1.7347441986,169.94967754,Bristol
5108,51.6422996467,-0.152523865517,169.97007437,Bristol
2237,53.0046671021,-2.40478734036,169.998707571,Bristol
4953,50.9254528827,-0.323359876752,170.010044744,Bristol
4091,52.4623694973,-1.07514144314,170.014768735,Full Sutton
831,52.8588282122,-3.66590967004,170.032737411,Bristol
706,52.8117273545,-3.81248542099,170.043201869,Bristol
5684,52.7513587476,0.634974599372,170.057023977,Full Sutton
4100,52.8668516929,-1.06656504184,170.065689658,Brixton
5027,51.0592308962,-0.247180838946,170.073408332,Bristol
101,51.9347685093,-4.94076008616,170.089728752,Bristol
5100,51.2828244215,-0.166984430202,170.103426596,Bristol
2392,55.2517233439,-2.34866214553,170.115525181,Full Sutton
5868,52.8341880151,0.936953791691,170.134736492,Brixton
5194,52.5396814603,-0.0413455420777,170.157813426,Full Sutton
2899,52.9604035312,-1.95776953734,170.180960228,Bristol
1627,53.0023043097,-2.85180831205,170.200559993,Bristol
4514,52.4589217627,-0.707269184068,170.215955609,Full Sutton
2891,52.6008236792,-1.95811400667,170.224092602,Full Sutton
2661,52.6457321594,-2.10586836445,170.227382411,Full Sutton
1822,52.9133930772,-2.70135208392,170.261098932,Full Sutton
2109,51.9256291202,-2.46771309554,170.272337336,Brixton
3740,52.778925723,-1.36494985574,170.282643931,Brixton
2000,51.7455066746,-2.5382708309,170.283407444,Brixton
4608,52.9523814744,-0.618179340852,170.294564669,Brixton
1480,54.8433421664,-3.04587118371,170.321994946,Full Sutton
5593,52.9341737333,0.497252429781,170.332875934,Brixton
3442,52.6900136243,-1.58816222606,170.355184366,Brixton
1922,52.8688649094,-2.62635501202,170.364408836,Full Sutton
2323,52.1508796687,-2.3239174101,170.370504692,Brixton
6011,52.7367261179,1.22671702181,170.372029735,Brixton
1154,54.4808939312,-3.34529286612,170.372597491,Full Sutton
4988,52.4982042556,-0.264171951431,170.393989018,Full Sutton
4004,52.4629217684,-1.1487241417,170.415174198,Full Sutton
1724,52.9578729533,-2.77650305196,170.451318039,Full Sutton
160,50.5943031231,-4.57374179421,170.454676207,Bristol
6094,52.6407451301,1.44141175307,170.459844185,Brixton
2342,53.0048975352,-2.33027871217,170.479076628,Bristol
2503,50.6226192105,-2.17193093605,170.564617323,Brixton
5109,51.687232285,-0.150695116399,170.614060049,Bristol
2655,52.3760353006,-2.10522065468,170.6177566,Brixton
4597,52.4580949697,-0.633704361692,170.696108729,Full Sutton
2431,52.24096093,-2.25134887413,170.732711775,Brixton
2216,52.0607530447,-2.39619415065,170.741204364,Brixton
1533,53.0017471684,-2.92630474819,170.747402996,Bristol
1870,55.07026256,-2.73857779032,170.753746491,Full Sutton
949,52.9057498986,-3.51901381599,170.755887398,Bristol
81,51.7982528458,-5.00439038516,170.759968726,Bristol
2024,52.8242886771,-2.5515114402,170.760714998,Full Sutton
5099,51.2378882539,-0.168771062084,170.7801055,Bristol
1138,52.953327171,-3.29739732405,170.78515557,Bristol
4677,52.3673501714,-0.563067000034,170.785822334,Bristol
584,52.7644482571,-3.95874084941,170.787145921,Bristol
1987,51.1610823448,-2.53143796565,170.804036211,Brixton
1290,53.2694098761,-3.15700070682,170.835306317,Full Sutton
2721,55.3420267,-2.11295535162,170.843091421,Full Sutton
2953,55.3869991089,-1.95523866574,170.860299284,Full Sutton
1972,55.1156394797,-2.66102628848,170.877242296,Full Sutton
4905,52.1398034429,-0.351206704893,170.914614826,Bristol
262,50.3755557738,-4.28057492535,170.916237041,Bristol
4010,52.7325851415,-1.14348238459,170.921056671,Bristol
1770,55.0248365479,-2.81595390392,170.922941546,Full Sutton
1627,53.0023043097,-2.85180831205,170.934086223,Full Sutton
3112,52.5557309901,-1.81066223746,170.953565865,Full Sutton
1081,54.3452464899,-3.41777865512,170.960907744,Full Sutton
3915,52.4634282725,-1.22230912805,170.960935906,Full Sutton
2441,52.6904555386,-2.25392490665,170.963392991,Full Sutton
3438,52.5102227653,-1.58984382765,170.990326196,Full Sutton
296,50.3319802072,-4.20822724538,171.045560513,Bristol
4271,52.9105303114,-0.916923622513,171.056770653,Brixton
231,50.4190841418,-4.35305511231,171.07932779,Bristol
2448,53.0050812876,-2.25576916796,171.104268095,Bristol
5635,52.7080773818,0.558341186843,171.105819334,Full Sutton
2088,50.9815487306,-2.45815855504,171.1126201,Brixton
5781,52.8826591657,0.791578672669,171.115249419,Brixton
4832,52.2306718277,-0.421056697836,171.134196405,Bristol
5046,51.9130144956,-0.214131630754,171.149814548,Bristol
5138,52.9901080247,-0.0955218464177,171.151011388,Brixton
5204,52.9888921355,-0.0210807798565,171.153552959,Brixton
1308,54.7071332147,-3.19756603719,171.162793772,Full Sutton
3548,52.8695172593,-1.51218655593,171.184773177,Bristol
1231,54.6164973734,-3.27233253793,171.248392621,Full Sutton
2001,51.7904599384,-2.53880604546,171.268148982,Brixton
2076,55.1609670582,-2.58329889189,171.292795904,Full Sutton
5070,52.9912773259,-0.169968182319,171.294479503,Brixton
5267,52.987629666,0.0533548120702,171.302097715,Brixton
4679,52.4572224393,-0.560143209781,171.320902187,Full Sutton
3741,52.8238702933,-1.36429505407,171.353451226,Bristol
1671,54.9793616913,-2.89315513563,171.383960606,Full Sutton
5381,52.5807339548,0.181889284521,171.386263878,Full Sutton
5110,51.732164531,-0.148861606953,171.401542559,Bristol
4978,52.0488948957,-0.28163736474,171.425488021,Bristol
1441,53.0011433662,-3.00079861729,171.438387293,Bristol
1365,53.1802416103,-3.07978117312,171.439178341,Full Sutton
2128,52.779664607,-2.4768209723,171.447985625,Full Sutton
4525,52.9532231053,-0.692579637676,171.462441265,Brixton
5026,51.014291031,-0.248875751262,171.480707126,Bristol
3545,52.7346801433,-1.51369226853,171.487897056,Brixton
5640,52.9325880096,0.571567096414,171.505564385,Brixton
203,50.4625651052,-4.4256681054,171.5339987,Bristol
3010,52.960353949,-1.88333579903,171.537500904,Bristol
5493,52.6228359429,0.331732924857,171.54920994,Full Sutton
2499,55.2968510546,-2.2703140836,171.556060521,Full Sutton
4999,52.9924000318,-0.244419582175,171.583591048,Brixton
6069,52.6877372697,1.37110498687,171.586795801,Brixton
5329,52.986320624,0.127784724163,171.596266489,Brixton
5098,51.1929516943,-0.170553093535,171.599863431,Bristol
3176,55.4317672626,-1.79716452297,171.607464455,Full Sutton
2292,50.7572132926,-2.31419371591,171.608766428,Brixton
3825,52.4638890062,-1.29589620449,171.650667387,Full Sutton
1534,53.0466869178,-2.92726825996,171.706935924,Full Sutton
3339,52.9149800517,-1.66038912031,171.745299465,Bristol
5059,52.4971013461,-0.190557246705,171.749240129,Full Sutton
102,51.9796629794,-4.94370164803,171.755195357,Bristol
1389,54.7977230562,-3.12246771331,171.806262891,Full Sutton
2189,50.8469240376,-2.38581709795,171.817865002,Brixton
2541,52.3309963975,-2.1784864166,171.823190726,Brixton
2110,51.9705814856,-2.46818120567,171.840067699,Brixton
4952,50.8805101928,-0.324973432609,171.854834115,Bristol
1986,51.1161241691,-2.53092180732,171.865292544,Brixton
2556,53.0052183581,-2.18125891419,171.872701592,Bristol
141,50.6376376811,-4.64682833681,171.931884634,Bristol
5257,52.5384392451,0.0323289664118,171.951654429,Full Sutton
82,51.8431457695,-5.00738083812,171.983424272,Bristol
2182,55.2062450458,-2.50539509387,171.998290464,Full Sutton
4924,52.9934761354,-0.318875840511,172.017611673,Brixton
4432,52.54958161,-0.778348519002,172.059458776,Bristol
1155,54.5258159931,-3.34676978233,172.061971332,Full Sutton
4348,52.5952593349,-0.850896188073,172.076243761,Bristol
4756,52.3214996463,-0.491189436874,172.081436528,Bristol
4759,52.4563041767,-0.486585925636,172.088760578,Full Sutton
4013,52.8674120583,-1.14083007006,172.108886486,Brixton
2396,50.6674568505,-2.24284430061,172.127158509,Brixton
1575,54.9338382376,-2.97018199158,172.134458953,Full Sutton
3833,52.8234499319,-1.29010019679,172.14351228,Brixton
5910,52.8323298692,1.01107008648,172.182166766,Brixton
769,52.8577632457,-3.74013586312,172.18471709,Bristol
1071,52.9524914825,-3.37179809507,172.20340987,Bristol
1082,54.3901681937,-3.41932735604,172.209558327,Full Sutton
3001,52.5558257888,-1.88440923957,172.216110921,Brixton
5869,52.8790757849,0.939987878029,172.219776381,Full Sutton
5979,52.7835959279,1.15602349639,172.226880973,Brixton
5824,52.8359999302,0.86282944968,172.242449422,Full Sutton
3922,52.7780400662,-1.21671496213,172.249191366,Bristol
1361,53.0004929068,-3.07528971312,172.271778435,Bristol
177,50.505998457,-4.49841420343,172.277941196,Bristol
3113,52.6006797831,-1.81046876647,172.324109912,Brixton
5111,51.7770963846,-0.147023320773,172.330554739,Bristol
4515,52.503860082,-0.705951383822,172.333052666,Bristol
6150,52.4972392272,1.72493008686,172.339834135,Brixton
2775,52.6008266149,-2.03193689601,172.373291757,Full Sutton
4265,52.6408930369,-0.923594812097,172.383322801,Bristol
2002,51.8354128522,-2.53934265651,172.392339913,Brixton
2889,52.5109252849,-1.95819898774,172.398314564,Brixton
3330,52.5104549853,-1.66351344402,172.406501216,Full Sutton
1891,51.4754290107,-2.60707736322,172.416730133,Brixton
2231,52.7349929253,-2.40228321205,172.422741434,Full Sutton
5587,52.6647443633,0.481859252817,172.438427899,Full Sutton
6143,52.5443909975,1.65515753927,172.442710612,Brixton
1890,51.4304738544,-2.60648112725,172.456338894,Brixton
3733,52.4643039668,-1.36948517327,172.482641513,Full Sutton
644,52.8105715122,-3.88662540062,172.485174753,Bristol
5912,52.9220989228,1.01729912782,172.487220891,Full Sutton
1892,51.5203838151,-2.60767514578,172.522082165,Brixton
5779,52.7928715896,0.785823495338,172.555125653,Full Sutton
5097,51.1480147427,-0.172330540136,172.560661288,Bristol
4849,52.9945056298,-0.393336751769,172.595448186,Brixton
893,52.904776131,-3.59332567892,172.609438007,Bristol
1889,51.3855183462,-2.60588643259,172.640808674,Brixton
5047,51.9579465869,-0.212346600623,172.660332228,Bristol
2324,52.1958310859,-2.32424432259,172.662818447,Brixton
2548,52.6456429347,-2.17976654115,172.666359583,Full Sutton
3224,52.6454870447,-1.73637717204,172.721767167,Brixton
2217,52.1057047962,-2.39659265344,172.739395833,Brixton
2087,50.9365886677,-2.45771636923,172.751812588,Brixton
1443,53.0910205483,-3.0028832913,172.765974242,Full Sutton
4441,52.9540181733,-0.766983545575,172.767180835,Brixton
1893,51.5653382677,-2.60827448022,172.772129811,Brixton
2669,53.0053087459,-2.10674815738,172.782465965,Bristol
4186,52.9111846006,-0.991260121063,172.799157391,Brixton
3001,52.5558257888,-1.88440923957,172.804605525,Full Sutton
5688,52.930955852,0.645874675081,172.815012676,Brixton
6132,52.5915039104,1.58523559105,172.835061423,Brixton
5825,52.8808906336,0.865787212098,172.862079633,Brixton
2772,52.4659784937,-2.03183840741,172.869803229,Brixton
62,51.6617062361,-5.06765263629,172.87977907,Bristol
4597,52.4580949697,-0.633704361692,172.895646933,Bristol
3644,52.7792991082,-1.43907000943,172.902599266,Brixton
1888,51.3405624857,-2.60529327398,172.969675998,Brixton
4181,52.6864824958,-0.996444812349,172.979149879,Bristol
2287,55.251473192,-2.42731438761,172.99017867,Full Sutton
6042,52.7346897597,1.3006473689,172.995660371,Brixton
4837,52.4553401876,-0.413032706494,172.997778912,Full Sutton
2837,55.3870023608,-2.03416122024,173.001595022,Full Sutton
5025,50.9693507772,-0.250566316706,173.021101636,Bristol
3121,52.9602577592,-1.80890238258,173.027943433,Bristol
1218,53.3135920296,-3.23324695477,173.059272783,Full Sutton
1985,51.0711656416,-2.53040697568,173.064550894,Brixton
3396,55.4763301436,-1.6387334435,173.075133516,Full Sutton
4906,52.1847370226,-0.349545173395,173.150619018,Bristol
5732,52.7496909934,0.708969667026,173.156234064,Full Sutton
1894,51.6102923686,-2.60887537188,173.166246262,Brixton
1481,54.8882664332,-3.04703497769,173.170672936,Full Sutton
1289,53.2244750966,-3.15578882471,173.222983122,Full Sutton
5127,52.4959526618,-0.116947412309,173.238250614,Full Sutton
1284,52.9997957943,-3.14977782953,173.245521307,Bristol
2608,55.3419282509,-2.19178809191,173.273402157,Full Sutton
159,50.5493839903,-4.57129370483,173.307430123,Bristol
2432,52.2859119431,-2.25160343161,173.308969402,Brixton
4771,52.9954885088,-0.467802110309,173.315662141,Brixton
83,51.8880382251,-5.01037909139,173.342520835,Bristol
1232,54.6614197316,-3.27373639442,173.362371863,Full Sutton
4979,52.0938275661,-0.279911389799,173.366747816,Bristol
5112,51.8220278458,-0.145180241375,173.398821801,Bristol
3646,52.8691891117,-1.43791175996,173.400638868,Bristol
3334,52.6902473501,-1.66213405992,173.407089963,Brixton
1887,51.2956062731,-2.6047016462,173.44211948,Brixton
3065,55.4318725552,-1.87617613757,173.451525982,Full Sutton
3637,52.4646731517,-1.44307583663,173.454811499,Full Sutton
524,52.763201863,-4.03279408006,173.507043718,Bristol
6116,52.6385777538,1.51516378093,173.514922905,Brixton
2111,52.0155335025,-2.46865054138,173.537744804,Brixton
1309,54.7520561628,-3.19889186248,173.566131416,Full Sutton
1083,54.435089531,-3.42088031554,173.59329475,Full Sutton
5438,52.5793520558,0.255621898435,173.599946536,Full Sutton
2656,52.420985637,-2.105327895,173.628220265,Brixton
2003,51.8803654162,-2.53988066889,173.653271969,Brixton
4833,52.2756062572,-0.419460334746,173.655533988,Bristol
5096,51.1030773992,-0.174103417398,173.660158123,Bristol
3447,52.9147444262,-1.58603497781,173.666355062,Bristol
2335,52.6902738574,-2.32789776306,173.680142077,Full Sutton
125,50.6809239273,-4.72004921938,173.684625879,Bristol
1895,51.655246118,-2.60947782611,173.703450885,Brixton
4678,52.4122864916,-0.561607032011,173.7444342,Bristol
1009,52.9516092357,-3.44619507611,173.754019748,Bristol
1821,52.8684497942,-2.70062674894,173.811224629,Full Sutton
4951,50.8355671176,-0.326582859957,173.823912922,Bristol
2784,53.0053524503,-2.03223710403,173.831342218,Bristol
1723,52.9129307695,-2.77569873562,173.853823135,Full Sutton
3833,52.8234499319,-1.29010019679,173.85499774,Bristol
5170,51.4614140348,-0.087859277128,173.856423387,Bristol
4097,52.7320274908,-1.0694466103,173.860756371,Bristol
5320,52.5371512035,0.10599799291,173.870818288,Full Sutton
1156,54.5707376919,-3.34825077188,173.878756556,Full Sutton
2188,50.8019625125,-2.3854464696,173.882255359,Brixton
5171,51.5063463994,-0.0859787534326,173.912010103,Bristol
5169,51.4164812745,-0.08973493901,173.944602238,Bristol
3221,52.5106413482,-1.7371839668,173.954912751,Full Sutton
2291,50.7122507278,-2.31389280443,173.96329702,Brixton
5683,52.7064583714,0.632267616248,174.042786122,Full Sutton
4912,52.454330478,-0.339483749524,174.045745423,Full Sutton
5540,52.6213599203,0.405528446157,174.048330708,Full Sutton
1921,52.8239206052,-2.62570824936,174.0561168,Full Sutton
1886,51.2506497081,-2.60411154405,174.056969998,Brixton
1364,53.1353049715,-3.07865380148,174.105978839,Full Sutton
5172,51.5512783683,-0.0840933512755,174.11122469,Bristol
5168,51.3715481184,-0.091605755649,174.176328307,Bristol
4691,52.996424766,-0.542271710414,174.176487369,Brixton
1626,52.9573633036,-2.85092460391,174.18370139,Full Sutton
4356,52.9547666733,-0.841390859291,174.205708237,Brixton
5736,52.9292772707,0.720174962192,174.258137823,Brixton
2393,55.2966512457,-2.34905626614,174.263570232,Full Sutton
3924,52.8679259859,-1.21509746011,174.271623669,Brixton
5048,52.0028782894,-0.210556900019,174.301238178,Bristol
1871,55.1151888999,-2.73940670136,174.313917813,Full Sutton
1771,55.0697624003,-2.81686807454,174.336318504,Full Sutton
5947,52.8304255043,1.08517813257,174.348984923,Brixton
1211,52.999052033,-3.22426276041,174.357264433,Bristol
3443,52.734960475,-1.58773903378,174.376686646,Brixton
1896,51.7001995159,-2.61008184828,174.382421289,Brixton
1984,51.0262067624,-2.52989346625,174.398964364,Brixton
1926,53.0486386473,-2.62895935681,174.436885159,Bristol
707,52.8566519016,-3.81435727543,174.453494682,Bristol
